2021-05-27T10:44:38.999 g 19.6646771265039 inf
2021-05-28T05:23:39.998 g 20.5379335653536 inf
2021-05-28T06:57:37.996 r 20.5032085584826 inf
2021-05-28T07:35:01.000 r 20.6773340463187 inf
2021-05-28T08:03:00.996 i 20.1460436929768 inf
2021-05-28T09:32:10.003 g 20.2019435092175 inf
2021-05-29T06:37:15.004 g 20.7661297144739 inf
2021-05-29T07:59:23.001 r 20.5553160793565 inf
2021-05-29T09:58:17.999 r 20.5807636269408 inf
2021-05-29T10:35:28.000 g 20.1424252636874 inf
2021-05-30T08:06:18.999 r 21.0088701645958 inf
2021-05-31T09:05:29.003 i 20.4871547019157 inf
2021-06-01T07:04:03.003 g 21.444238815071 inf
2021-06-01T08:25:18.002 r 21.2103574546156 inf
2021-06-01T09:10:11.997 r 21.0365402749644 inf
2021-06-02T07:05:15.000 g 21.3249186495958 inf
2021-06-02T08:06:31.000 r 21.1698494054248 inf
2021-06-02T09:03:37.996 r 20.9817744427195 inf
2021-06-03T04:56:23.004 g 19.4525796220828 0.0428041812881423
2021-06-03T07:28:13.996 r 19.6364846020823 0.0503971679297899
2021-06-03T07:32:36.004 i 19.9590141372487 0.135711410179319
2021-06-03T08:13:48.996 g 19.4710535359156 0.0372242461892376
2021-06-03T09:08:15.996 r 19.6668008179241 0.0538315708282983
2021-06-08T04:38:14.001 i 20.4706620767054 inf
2021-06-11T05:34:44.000 g 21.4915431160117 inf
2021-06-11T06:36:14.999 r 21.3241278473286 inf
2021-06-11T07:41:40.998 r 21.4142388264178 inf
2021-06-11T08:38:29.003 g 21.4959953497478 inf
2021-06-12T08:00:19.999 g 21.5211623163962 inf
2021-06-12T08:40:14.998 g 21.4312760885299 inf
2021-06-12T09:30:03.997 r 21.2102674794744 inf
2021-06-13T05:00:00.999 g 21.3598431480674 inf
2021-06-13T06:06:58.003 r 21.2163436888679 inf
2021-06-13T06:34:52.003 i 20.6669591559769 inf
2021-06-13T07:45:26.001 r 21.3813057788255 inf
2021-06-13T08:10:12.996 g 21.4734937329922 inf
2021-06-16T08:06:20.002 i 20.5378670962593 inf
2021-06-17T05:20:33.003 g 20.7500431284957 inf
2021-06-17T07:09:36.999 g 20.9422556171168 inf
2021-06-17T08:06:33.998 r 20.9882387592396 inf
